Source,Target,Type,Id,Label,Weight
UNIRM_063,UNIRM_213,Undirected,e3184,,0.0889
UNIRM_063,UNIRM_219,Undirected,e3185,,0.0426
UNIRM_063,UNIRM_221,Undirected,e3186,,0.0392
UNIRM_063,UNIRM_225,Undirected,e3187,,0.1515
UNIRM_063,UNIRM_229,Undirected,e3188,,0.0816
UNIRM_063,UNIRM_230,Undirected,e3189,,0.0833
UNIRM_063,UNIRM_236,Undirected,e3190,,0.1786
UNIRM_063,UNIRM_237,Undirected,e3191,,0.087
UNIRM_063,UNIRM_239,Undirected,e3192,,0.4
UNIRM_063,UNIRM_240,Undirected,e3193,,0.1778
UNIRM_063,UNIRM_244,Undirected,e3194,,0.0435
UNIRM_063,UNIRM_260,Undirected,e3195,,0.1333
UNIRM_063,UNIRM_266,Undirected,e3196,,0.0889
UNIRM_063,UNIRM_281,Undirected,e3197,,0.2105
UNIRM_063,UNIRM_286,Undirected,e3198,,0.1053
UNIRM_063,UNIRM_291,Undirected,e3199,,0.12
UNIRM_063,UNIRM_295,Undirected,e3200,,0.4286
UNIRM_063,UNIRM_338,Undirected,e3201,,0.1538
UNIRM_063,UNIRM_348,Undirected,e3202,,0.1091
UNIRM_063,UNIRM_361,Undirected,e3203,,0.16
UNIRM_063,UNIRM_362,Undirected,e3204,,0.12
UNIRM_063,UNIRM_364,Undirected,e3205,,0.0851
UNIRM_063,UNIRM_382,Undirected,e3207,,0.0435
UNIRM_064,UNIRM_066,Undirected,e3246,,0.0769
UNIRM_064,UNIRM_068,Undirected,e3247,,0.0976
UNIRM_064,UNIRM_070,Undirected,e3248,,0.2121
UNIRM_064,UNIRM_082,Undirected,e3249,,0.4194
UNIRM_064,UNIRM_083,Undirected,e3250,,0.5507
UNIRM_064,UNIRM_092,Undirected,e3251,,0.3509
UNIRM_064,UNIRM_106,Undirected,e3252,,0.2466
UNIRM_064,UNIRM_111,Undirected,e3253,,0.0909
UNIRM_064,UNIRM_112,Undirected,e3254,,0.093
UNIRM_064,UNIRM_114,Undirected,e3255,,0.05
UNIRM_064,UNIRM_115,Undirected,e3256,,0.0488
UNIRM_064,UNIRM_117,Undirected,e3257,,0.0952
UNIRM_064,UNIRM_119,Undirected,e3258,,0.1364
UNIRM_064,UNIRM_121,Undirected,e3259,,0.1154
UNIRM_064,UNIRM_126,Undirected,e3260,,0.381
UNIRM_064,UNIRM_133,Undirected,e3261,,0.1304
UNIRM_064,UNIRM_134,Undirected,e3262,,0.0488
UNIRM_064,UNIRM_139,Undirected,e3263,,0.0488
UNIRM_064,UNIRM_142,Undirected,e3264,,0.3478
UNIRM_064,UNIRM_144,Undirected,e3265,,0.3793
UNIRM_064,UNIRM_145,Undirected,e3266,,0.209
UNIRM_064,UNIRM_153,Undirected,e3267,,0.1818
UNIRM_064,UNIRM_154,Undirected,e3268,,0.0816
UNIRM_064,UNIRM_157,Undirected,e3269,,0.1379
UNIRM_064,UNIRM_162,Undirected,e3270,,0.0476
UNIRM_064,UNIRM_176,Undirected,e3272,,0.4127
UNIRM_064,UNIRM_178,Undirected,e3273,,0.0476
UNIRM_064,UNIRM_180,Undirected,e3274,,0.3226
UNIRM_064,UNIRM_186,Undirected,e3275,,0.0488
UNIRM_064,UNIRM_211,Undirected,e3276,,0.0435
UNIRM_064,UNIRM_213,Undirected,e3277,,0.05
UNIRM_064,UNIRM_219,Undirected,e3278,,0.0476
UNIRM_064,UNIRM_221,Undirected,e3279,,0.0435
UNIRM_064,UNIRM_225,Undirected,e3280,,0.2623
UNIRM_064,UNIRM_229,Undirected,e3281,,0.0455
UNIRM_064,UNIRM_230,Undirected,e3282,,0.0465
UNIRM_064,UNIRM_236,Undirected,e3283,,0.1176
UNIRM_064,UNIRM_239,Undirected,e3284,,0.1455
UNIRM_064,UNIRM_261,Undirected,e3285,,0.1
UNIRM_064,UNIRM_270,Undirected,e3286,,0.0476
UNIRM_064,UNIRM_279,Undirected,e3287,,0.05
UNIRM_064,UNIRM_281,Undirected,e3288,,0.3462
UNIRM_064,UNIRM_286,Undirected,e3289,,0.0769
UNIRM_064,UNIRM_291,Undirected,e3290,,0.1778
UNIRM_064,UNIRM_295,Undirected,e3291,,0.1176
UNIRM_064,UNIRM_338,Undirected,e3292,,0.3667
UNIRM_064,UNIRM_348,Undirected,e3293,,0.4
UNIRM_064,UNIRM_355,Undirected,e3294,,0.0889
UNIRM_064,UNIRM_361,Undirected,e3295,,0.3111
UNIRM_064,UNIRM_362,Undirected,e3296,,0.0889
UNIRM_064,UNIRM_364,Undirected,e3297,,0.1905
UNIRM_064,UNIRM_382,Undirected,e3299,,0.0976
UNIRM_066,UNIRM_068,Undirected,e3336,,0.1739
UNIRM_066,UNIRM_070,Undirected,e3337,,0.1667
UNIRM_066,UNIRM_082,Undirected,e3338,,0.0909
UNIRM_066,UNIRM_083,Undirected,e3339,,0.1569
UNIRM_066,UNIRM_092,Undirected,e3340,,0.1538
UNIRM_066,UNIRM_106,Undirected,e3341,,0.1091
UNIRM_066,UNIRM_112,Undirected,e3342,,0.08
UNIRM_066,UNIRM_113,Undirected,e3343,,0.25
UNIRM_066,UNIRM_114,Undirected,e3344,,0.0909
UNIRM_066,UNIRM_115,Undirected,e3345,,0.087
UNIRM_066,UNIRM_117,Undirected,e3346,,0.3333
UNIRM_066,UNIRM_119,Undirected,e3347,,0.0769
UNIRM_066,UNIRM_121,Undirected,e3348,,0.2941
UNIRM_066,UNIRM_122,Undirected,e3349,,0.4167
UNIRM_066,UNIRM_123,Undirected,e3350,,0.2222
UNIRM_066,UNIRM_126,Undirected,e3351,,0.1778
UNIRM_066,UNIRM_133,Undirected,e3352,,0.3571
UNIRM_066,UNIRM_134,Undirected,e3353,,0.2609
UNIRM_066,UNIRM_139,Undirected,e3354,,0.087
UNIRM_066,UNIRM_142,Undirected,e3355,,0.1961
UNIRM_066,UNIRM_144,Undirected,e3356,,0.15
UNIRM_066,UNIRM_145,Undirected,e3357,,0.1633
UNIRM_066,UNIRM_150,Undirected,e3358,,0.2581
UNIRM_066,UNIRM_153,Undirected,e3359,,0.0833
UNIRM_066,UNIRM_154,Undirected,e3360,,0.1935
UNIRM_066,UNIRM_157,Undirected,e3361,,0.1
UNIRM_066,UNIRM_176,Undirected,e3363,,0.0889
UNIRM_066,UNIRM_178,Undirected,e3364,,0.0833
UNIRM_066,UNIRM_180,Undirected,e3365,,0.0909
UNIRM_066,UNIRM_186,Undirected,e3366,,0.1739
UNIRM_066,UNIRM_211,Undirected,e3367,,0.2143
UNIRM_066,UNIRM_214,Undirected,e3368,,0.3333
UNIRM_066,UNIRM_218,Undirected,e3369,,0.087
UNIRM_066,UNIRM_219,Undirected,e3370,,0.0833
UNIRM_066,UNIRM_221,Undirected,e3371,,0.2143
UNIRM_066,UNIRM_225,Undirected,e3372,,0.0465
UNIRM_066,UNIRM_229,Undirected,e3373,,0.0769
UNIRM_066,UNIRM_230,Undirected,e3374,,0.08
UNIRM_066,UNIRM_236,Undirected,e3375,,0.1818
UNIRM_066,UNIRM_237,Undirected,e3376,,0.087
UNIRM_066,UNIRM_239,Undirected,e3377,,0.0541
UNIRM_066,UNIRM_241,Undirected,e3378,,0.2727
UNIRM_066,UNIRM_244,Undirected,e3379,,0.2609
UNIRM_066,UNIRM_259,Undirected,e3380,,0.087
UNIRM_066,UNIRM_260,Undirected,e3381,,0.0909
UNIRM_066,UNIRM_261,Undirected,e3382,,0.0909
UNIRM_066,UNIRM_266,Undirected,e3383,,0.0909
UNIRM_066,UNIRM_270,Undirected,e3384,,0.1667
UNIRM_066,UNIRM_279,Undirected,e3385,,0.1818
UNIRM_066,UNIRM_281,Undirected,e3386,,0.1176
UNIRM_066,UNIRM_286,Undirected,e3387,,0.1176
UNIRM_066,UNIRM_338,Undirected,e3388,,0.1429
UNIRM_066,UNIRM_348,Undirected,e3389,,0.125
UNIRM_066,UNIRM_355,Undirected,e3390,,0.2222
UNIRM_066,UNIRM_361,Undirected,e3391,,0.0741
UNIRM_066,UNIRM_382,Undirected,e3392,,0.1739
UNIRM_068,UNIRM_070,Undirected,e3425,,0.0541
UNIRM_068,UNIRM_082,Undirected,e3426,,0.1212
UNIRM_068,UNIRM_083,Undirected,e3427,,0.1
UNIRM_068,UNIRM_092,Undirected,e3428,,0.0714
UNIRM_068,UNIRM_106,Undirected,e3429,,0.0455
UNIRM_068,UNIRM_111,Undirected,e3430,,0.1333
UNIRM_068,UNIRM_112,Undirected,e3431,,0.2857
UNIRM_068,UNIRM_117,Undirected,e3432,,0.1538
UNIRM_068,UNIRM_121,Undirected,e3433,,0.087
UNIRM_068,UNIRM_126,Undirected,e3434,,0.1176
UNIRM_068,UNIRM_133,Undirected,e3435,,0.1176
UNIRM_068,UNIRM_134,Undirected,e3436,,0.1667
UNIRM_068,UNIRM_139,Undirected,e3437,,0.5
UNIRM_068,UNIRM_142,Undirected,e3438,,0.15
UNIRM_068,UNIRM_144,Undirected,e3439,,0.1379
UNIRM_068,UNIRM_145,Undirected,e3440,,0.0526
UNIRM_068,UNIRM_153,Undirected,e3441,,0.0541
UNIRM_068,UNIRM_157,Undirected,e3442,,0.1379
UNIRM_068,UNIRM_176,Undirected,e3443,,0.0588
UNIRM_068,UNIRM_178,Undirected,e3444,,0.1538
UNIRM_068,UNIRM_180,Undirected,e3445,,0.0606
UNIRM_068,UNIRM_221,Undirected,e3446,,0.2353
UNIRM_068,UNIRM_225,Undirected,e3447,,0.0625
UNIRM_068,UNIRM_229,Undirected,e3448,,0.1333
UNIRM_068,UNIRM_230,Undirected,e3449,,0.1429
UNIRM_068,UNIRM_338,Undirected,e3450,,0.0645
UNIRM_070,UNIRM_082,Undirected,e3492,,0.2759
UNIRM_070,UNIRM_083,Undirected,e3493,,0.2154
UNIRM_070,UNIRM_092,Undirected,e3494,,0.3019
UNIRM_070,UNIRM_106,Undirected,e3495,,0.2899
UNIRM_070,UNIRM_111,Undirected,e3496,,0.2
UNIRM_070,UNIRM_112,Undirected,e3497,,0.1538
UNIRM_070,UNIRM_113,Undirected,e3498,,0.1579
UNIRM_070,UNIRM_114,Undirected,e3499,,0.0556
UNIRM_070,UNIRM_115,Undirected,e3500,,0.1081
UNIRM_070,UNIRM_117,Undirected,e3501,,0.1579
UNIRM_070,UNIRM_119,Undirected,e3502,,0.15
UNIRM_070,UNIRM_121,Undirected,e3503,,0.125
UNIRM_070,UNIRM_122,Undirected,e3504,,0.1053
UNIRM_070,UNIRM_123,Undirected,e3505,,0.0488
UNIRM_070,UNIRM_126,Undirected,e3506,,0.339
UNIRM_070,UNIRM_133,Undirected,e3507,,0.2381
UNIRM_070,UNIRM_134,Undirected,e3508,,0.1622
UNIRM_070,UNIRM_139,Undirected,e3509,,0.0541
UNIRM_070,UNIRM_142,Undirected,e3510,,0.1538
UNIRM_070,UNIRM_144,Undirected,e3511,,0.2222
UNIRM_070,UNIRM_145,Undirected,e3512,,0.2222
UNIRM_070,UNIRM_150,Undirected,e3513,,0.2222
UNIRM_070,UNIRM_153,Undirected,e3514,,0.1935
UNIRM_070,UNIRM_154,Undirected,e3515,,0.1333
UNIRM_070,UNIRM_157,Undirected,e3516,,0.2963
UNIRM_070,UNIRM_159,Undirected,e3517,,0.0952
UNIRM_070,UNIRM_162,Undirected,e3518,,0.0526
UNIRM_070,UNIRM_176,Undirected,e3520,,0.2034
UNIRM_070,UNIRM_178,Undirected,e3521,,0.1579
UNIRM_070,UNIRM_180,Undirected,e3522,,0.1379
UNIRM_070,UNIRM_186,Undirected,e3523,,0.1622
UNIRM_070,UNIRM_211,Undirected,e3524,,0.1429
UNIRM_070,UNIRM_214,Undirected,e3525,,0.1053
UNIRM_070,UNIRM_218,Undirected,e3526,,0.0541
UNIRM_070,UNIRM_219,Undirected,e3527,,0.0526
UNIRM_070,UNIRM_221,Undirected,e3528,,0.1429
UNIRM_070,UNIRM_225,Undirected,e3529,,0.2105
UNIRM_070,UNIRM_229,Undirected,e3530,,0.1
UNIRM_070,UNIRM_230,Undirected,e3531,,0.1538
UNIRM_070,UNIRM_236,Undirected,e3532,,0.2553
UNIRM_070,UNIRM_237,Undirected,e3533,,0.1622
UNIRM_070,UNIRM_239,Undirected,e3534,,0.0784
UNIRM_070,UNIRM_240,Undirected,e3535,,0.1111
UNIRM_070,UNIRM_241,Undirected,e3536,,0.0556
UNIRM_070,UNIRM_244,Undirected,e3537,,0.0541
UNIRM_070,UNIRM_259,Undirected,e3538,,0.1081
UNIRM_070,UNIRM_260,Undirected,e3539,,0.1111
UNIRM_070,UNIRM_261,Undirected,e3540,,0.2222
UNIRM_070,UNIRM_266,Undirected,e3541,,0.0556
UNIRM_070,UNIRM_270,Undirected,e3542,,0.1053
UNIRM_070,UNIRM_281,Undirected,e3543,,0.0833
UNIRM_070,UNIRM_286,Undirected,e3544,,0.25
UNIRM_070,UNIRM_291,Undirected,e3545,,0.1463
UNIRM_070,UNIRM_295,Undirected,e3546,,0.1702
UNIRM_070,UNIRM_338,Undirected,e3547,,0.2143
UNIRM_070,UNIRM_348,Undirected,e3548,,0.087
UNIRM_070,UNIRM_355,Undirected,e3549,,0.0488
UNIRM_070,UNIRM_361,Undirected,e3550,,0.0976
UNIRM_070,UNIRM_362,Undirected,e3551,,0.1951
UNIRM_070,UNIRM_364,Undirected,e3552,,0.1053
UNIRM_070,UNIRM_382,Undirected,e3554,,0.0541
UNIRM_082,UNIRM_083,Undirected,e3597,,0.459
UNIRM_082,UNIRM_092,Undirected,e3598,,0.4082
UNIRM_082,UNIRM_106,Undirected,e3599,,0.2462
UNIRM_082,UNIRM_111,Undirected,e3600,,0.1111
UNIRM_082,UNIRM_112,Undirected,e3601,,0.1714
UNIRM_082,UNIRM_117,Undirected,e3602,,0.1176
UNIRM_082,UNIRM_119,Undirected,e3603,,0.1111
UNIRM_082,UNIRM_121,Undirected,e3604,,0.0455
UNIRM_082,UNIRM_123,Undirected,e3605,,0.0541
UNIRM_082,UNIRM_126,Undirected,e3606,,0.3273
UNIRM_082,UNIRM_133,Undirected,e3607,,0.1579
UNIRM_082,UNIRM_134,Undirected,e3608,,0.0606
UNIRM_082,UNIRM_139,Undirected,e3609,,0.1212
UNIRM_082,UNIRM_142,Undirected,e3610,,0.5246
UNIRM_082,UNIRM_144,Undirected,e3611,,0.16
UNIRM_082,UNIRM_145,Undirected,e3612,,0.1695
UNIRM_082,UNIRM_150,Undirected,e3613,,0.0488
UNIRM_082,UNIRM_153,Undirected,e3614,,0.1379
UNIRM_082,UNIRM_154,Undirected,e3615,,0.0976
UNIRM_082,UNIRM_157,Undirected,e3616,,0.2
UNIRM_082,UNIRM_159,Undirected,e3617,,0.1053
UNIRM_082,UNIRM_162,Undirected,e3618,,0.0588
UNIRM_082,UNIRM_176,Undirected,e3620,,0.3273
UNIRM_082,UNIRM_178,Undirected,e3621,,0.1176
UNIRM_082,UNIRM_180,Undirected,e3622,,0.2222
UNIRM_082,UNIRM_186,Undirected,e3623,,0.1212
UNIRM_082,UNIRM_211,Undirected,e3624,,0.0526
UNIRM_082,UNIRM_213,Undirected,e3625,,0.0625
UNIRM_082,UNIRM_218,Undirected,e3626,,0.0606
UNIRM_082,UNIRM_219,Undirected,e3627,,0.0588
UNIRM_082,UNIRM_221,Undirected,e3628,,0.0526
UNIRM_082,UNIRM_225,Undirected,e3629,,0.1509
UNIRM_082,UNIRM_229,Undirected,e3630,,0.0556
UNIRM_082,UNIRM_230,Undirected,e3631,,0.0571
UNIRM_082,UNIRM_236,Undirected,e3632,,0.093
UNIRM_082,UNIRM_239,Undirected,e3633,,0.0851
UNIRM_082,UNIRM_240,Undirected,e3634,,0.0625
UNIRM_082,UNIRM_260,Undirected,e3635,,0.0625
UNIRM_082,UNIRM_261,Undirected,e3636,,0.0625
UNIRM_082,UNIRM_281,Undirected,e3637,,0.1818
UNIRM_082,UNIRM_286,Undirected,e3638,,0.1364
UNIRM_082,UNIRM_291,Undirected,e3639,,0.1081
UNIRM_082,UNIRM_295,Undirected,e3640,,0.2326
UNIRM_082,UNIRM_338,Undirected,e3641,,0.5
UNIRM_082,UNIRM_348,Undirected,e3642,,0.2381
UNIRM_082,UNIRM_355,Undirected,e3643,,0.1081
UNIRM_082,UNIRM_361,Undirected,e3644,,0.1622
UNIRM_082,UNIRM_362,Undirected,e3645,,0.1081
UNIRM_082,UNIRM_364,Undirected,e3646,,0.0588
UNIRM_083,UNIRM_092,Undirected,e3692,,0.3571
UNIRM_083,UNIRM_106,Undirected,e3693,,0.2222
UNIRM_083,UNIRM_111,Undirected,e3694,,0.093
UNIRM_083,UNIRM_112,Undirected,e3695,,0.1429
UNIRM_083,UNIRM_113,Undirected,e3696,,0.0488
UNIRM_083,UNIRM_114,Undirected,e3697,,0.0513
UNIRM_083,UNIRM_115,Undirected,e3698,,0.1
UNIRM_083,UNIRM_117,Undirected,e3699,,0.1463
UNIRM_083,UNIRM_119,Undirected,e3700,,0.186
UNIRM_083,UNIRM_121,Undirected,e3701,,0.1569
UNIRM_083,UNIRM_122,Undirected,e3702,,0.0488
UNIRM_083,UNIRM_123,Undirected,e3703,,0.0455
UNIRM_083,UNIRM_126,Undirected,e3704,,0.3226
UNIRM_083,UNIRM_133,Undirected,e3705,,0.0444
UNIRM_083,UNIRM_134,Undirected,e3706,,0.05
UNIRM_083,UNIRM_139,Undirected,e3707,,0.05
UNIRM_083,UNIRM_142,Undirected,e3708,,0.4118
UNIRM_083,UNIRM_144,Undirected,e3709,,0.2456
UNIRM_083,UNIRM_145,Undirected,e3710,,0.1515
UNIRM_083,UNIRM_150,Undirected,e3711,,0.0417
UNIRM_083,UNIRM_153,Undirected,e3712,,0.0923
UNIRM_083,UNIRM_154,Undirected,e3713,,0.0417
UNIRM_083,UNIRM_157,Undirected,e3714,,0.0702
UNIRM_083,UNIRM_176,Undirected,e3716,,0.4839
UNIRM_083,UNIRM_178,Undirected,e3717,,0.0488
UNIRM_083,UNIRM_180,Undirected,e3718,,0.3607
UNIRM_083,UNIRM_186,Undirected,e3719,,0.15
UNIRM_083,UNIRM_211,Undirected,e3720,,0.0444
UNIRM_083,UNIRM_213,Undirected,e3721,,0.0513
UNIRM_083,UNIRM_218,Undirected,e3722,,0.1
UNIRM_083,UNIRM_219,Undirected,e3723,,0.0488
UNIRM_083,UNIRM_221,Undirected,e3724,,0.0444
UNIRM_083,UNIRM_225,Undirected,e3725,,0.2333
UNIRM_083,UNIRM_236,Undirected,e3726,,0.12
UNIRM_083,UNIRM_239,Undirected,e3727,,0.037
UNIRM_083,UNIRM_241,Undirected,e3728,,0.0513
UNIRM_083,UNIRM_259,Undirected,e3729,,0.05
UNIRM_083,UNIRM_261,Undirected,e3730,,0.1538
UNIRM_083,UNIRM_279,Undirected,e3731,,0.1026
UNIRM_083,UNIRM_281,Undirected,e3732,,0.2745
UNIRM_083,UNIRM_286,Undirected,e3733,,0.0392
UNIRM_083,UNIRM_291,Undirected,e3734,,0.0455
UNIRM_083,UNIRM_295,Undirected,e3735,,0.08
UNIRM_083,UNIRM_338,Undirected,e3736,,0.6102
UNIRM_083,UNIRM_348,Undirected,e3737,,0.3265
UNIRM_083,UNIRM_355,Undirected,e3738,,0.0909
UNIRM_083,UNIRM_361,Undirected,e3739,,0.2727
UNIRM_083,UNIRM_362,Undirected,e3740,,0.1818
UNIRM_083,UNIRM_364,Undirected,e3741,,0.1463
UNIRM_083,UNIRM_382,Undirected,e3742,,0.05
UNIRM_092,UNIRM_106,Undirected,e3788,,0.1667
UNIRM_092,UNIRM_111,Undirected,e3789,,0.2581
UNIRM_092,UNIRM_112,Undirected,e3790,,0.2
UNIRM_092,UNIRM_113,Undirected,e3791,,0.1379
UNIRM_092,UNIRM_114,Undirected,e3792,,0.1481
UNIRM_092,UNIRM_115,Undirected,e3793,,0.2143
UNIRM_092,UNIRM_117,Undirected,e3794,,0.1379
UNIRM_092,UNIRM_119,Undirected,e3795,,0.3226
UNIRM_092,UNIRM_121,Undirected,e3796,,0.2051
UNIRM_092,UNIRM_122,Undirected,e3797,,0.1379
UNIRM_092,UNIRM_123,Undirected,e3798,,0.125
UNIRM_092,UNIRM_126,Undirected,e3799,,0.64
UNIRM_092,UNIRM_133,Undirected,e3800,,0.1818
UNIRM_092,UNIRM_134,Undirected,e3801,,0.0714
UNIRM_092,UNIRM_142,Undirected,e3802,,0.3214
UNIRM_092,UNIRM_144,Undirected,e3803,,0.2667
UNIRM_092,UNIRM_145,Undirected,e3804,,0.2222
UNIRM_092,UNIRM_150,Undirected,e3805,,0.1667
UNIRM_092,UNIRM_153,Undirected,e3806,,0.0377
UNIRM_092,UNIRM_154,Undirected,e3807,,0.0556
UNIRM_092,UNIRM_157,Undirected,e3808,,0.1778
UNIRM_092,UNIRM_176,Undirected,e3809,,0.24
UNIRM_092,UNIRM_178,Undirected,e3810,,0.4138
UNIRM_092,UNIRM_180,Undirected,e3811,,0.2857
UNIRM_092,UNIRM_186,Undirected,e3812,,0.0714
UNIRM_092,UNIRM_213,Undirected,e3813,,0.0741
UNIRM_092,UNIRM_214,Undirected,e3814,,0.069
UNIRM_092,UNIRM_218,Undirected,e3815,,0.0714
UNIRM_092,UNIRM_219,Undirected,e3816,,0.069
UNIRM_092,UNIRM_221,Undirected,e3817,,0.1212
UNIRM_092,UNIRM_225,Undirected,e3818,,0.0833
UNIRM_092,UNIRM_230,Undirected,e3819,,0.0667
UNIRM_092,UNIRM_236,Undirected,e3820,,0.1579
UNIRM_092,UNIRM_237,Undirected,e3821,,0.0714
UNIRM_092,UNIRM_239,Undirected,e3822,,0.1429
UNIRM_092,UNIRM_241,Undirected,e3823,,0.2222
UNIRM_092,UNIRM_244,Undirected,e3824,,0.1429
UNIRM_092,UNIRM_259,Undirected,e3825,,0.0714
UNIRM_092,UNIRM_260,Undirected,e3826,,0.0741
UNIRM_092,UNIRM_261,Undirected,e3827,,0.2963
UNIRM_092,UNIRM_266,Undirected,e3828,,0.0741
UNIRM_092,UNIRM_270,Undirected,e3829,,0.069
UNIRM_092,UNIRM_281,Undirected,e3830,,0.2564
UNIRM_092,UNIRM_286,Undirected,e3831,,0.0513
UNIRM_092,UNIRM_291,Undirected,e3832,,0.125
UNIRM_092,UNIRM_295,Undirected,e3833,,0.0526
UNIRM_092,UNIRM_338,Undirected,e3834,,0.3404
UNIRM_092,UNIRM_348,Undirected,e3835,,0.2703
UNIRM_092,UNIRM_355,Undirected,e3836,,0.0625
UNIRM_092,UNIRM_361,Undirected,e3837,,0.1875
UNIRM_092,UNIRM_364,Undirected,e3838,,0.069
UNIRM_106,UNIRM_112,Undirected,e3882,,0.1739
UNIRM_106,UNIRM_113,Undirected,e3883,,0.0444
UNIRM_106,UNIRM_117,Undirected,e3884,,0.0444
UNIRM_106,UNIRM_119,Undirected,e3885,,0.1277
UNIRM_106,UNIRM_121,Undirected,e3886,,0.1818
UNIRM_106,UNIRM_122,Undirected,e3887,,0.0444
UNIRM_106,UNIRM_126,Undirected,e3888,,0.2121
UNIRM_106,UNIRM_133,Undirected,e3889,,0.1224
UNIRM_106,UNIRM_134,Undirected,e3890,,0.0909
UNIRM_106,UNIRM_139,Undirected,e3891,,0.0909
UNIRM_106,UNIRM_142,Undirected,e3892,,0.2222
UNIRM_106,UNIRM_144,Undirected,e3893,,0.3607
UNIRM_106,UNIRM_145,Undirected,e3894,,0.2286
UNIRM_106,UNIRM_150,Undirected,e3895,,0.1538
UNIRM_106,UNIRM_153,Undirected,e3896,,0.5507
UNIRM_106,UNIRM_154,Undirected,e3897,,0.1154
UNIRM_106,UNIRM_157,Undirected,e3898,,0.3934
UNIRM_106,UNIRM_159,Undirected,e3899,,0.1224
UNIRM_106,UNIRM_162,Undirected,e3900,,0.1333
UNIRM_106,UNIRM_176,Undirected,e3902,,0.1818
UNIRM_106,UNIRM_178,Undirected,e3903,,0.0889
UNIRM_106,UNIRM_180,Undirected,e3904,,0.1538
UNIRM_106,UNIRM_186,Undirected,e3905,,0.0909
UNIRM_106,UNIRM_211,Undirected,e3906,,0.1633
UNIRM_106,UNIRM_213,Undirected,e3907,,0.0465
UNIRM_106,UNIRM_214,Undirected,e3908,,0.0889
UNIRM_106,UNIRM_219,Undirected,e3909,,0.0444
UNIRM_106,UNIRM_221,Undirected,e3910,,0.1224
UNIRM_106,UNIRM_225,Undirected,e3911,,0.0625
UNIRM_106,UNIRM_229,Undirected,e3912,,0.1277
UNIRM_106,UNIRM_230,Undirected,e3913,,0.2174
UNIRM_106,UNIRM_236,Undirected,e3914,,0.1852
UNIRM_106,UNIRM_237,Undirected,e3915,,0.1364
UNIRM_106,UNIRM_239,Undirected,e3916,,0.2759
UNIRM_106,UNIRM_240,Undirected,e3917,,0.1395
UNIRM_106,UNIRM_241,Undirected,e3918,,0.0465
UNIRM_106,UNIRM_244,Undirected,e3919,,0.0909
UNIRM_106,UNIRM_259,Undirected,e3920,,0.0455
UNIRM_106,UNIRM_260,Undirected,e3921,,0.1395
UNIRM_106,UNIRM_261,Undirected,e3922,,0.1395
UNIRM_106,UNIRM_266,Undirected,e3923,,0.1395
UNIRM_106,UNIRM_270,Undirected,e3924,,0.0444
UNIRM_106,UNIRM_281,Undirected,e3925,,0.1818
UNIRM_106,UNIRM_286,Undirected,e3926,,0.1818
UNIRM_106,UNIRM_291,Undirected,e3927,,0.0417
UNIRM_106,UNIRM_295,Undirected,e3928,,0.3333
UNIRM_106,UNIRM_338,Undirected,e3929,,0.2222
UNIRM_106,UNIRM_361,Undirected,e3930,,0.0833
UNIRM_106,UNIRM_362,Undirected,e3931,,0.125
UNIRM_106,UNIRM_364,Undirected,e3932,,0.1333
UNIRM_111,UNIRM_112,Undirected,e3961,,0.2353
UNIRM_111,UNIRM_113,Undirected,e3962,,0.125
UNIRM_111,UNIRM_114,Undirected,e3963,,0.1429
UNIRM_111,UNIRM_115,Undirected,e3964,,0.1333
UNIRM_111,UNIRM_117,Undirected,e3965,,0.125
UNIRM_111,UNIRM_119,Undirected,e3966,,0.1111
UNIRM_111,UNIRM_121,Undirected,e3967,,0.0769
UNIRM_111,UNIRM_122,Undirected,e3968,,0.125
UNIRM_111,UNIRM_123,Undirected,e3969,,0.2105
UNIRM_111,UNIRM_126,Undirected,e3970,,0.2162
UNIRM_111,UNIRM_133,Undirected,e3971,,0.1
UNIRM_111,UNIRM_142,Undirected,e3972,,0.0465
UNIRM_111,UNIRM_144,Undirected,e3973,,0.0625
UNIRM_111,UNIRM_145,Undirected,e3974,,0.0488
UNIRM_111,UNIRM_176,Undirected,e3975,,0.0541
UNIRM_111,UNIRM_178,Undirected,e3976,,0.375
UNIRM_111,UNIRM_180,Undirected,e3977,,0.0556
UNIRM_111,UNIRM_186,Undirected,e3978,,0.1333
UNIRM_111,UNIRM_218,Undirected,e3979,,0.1333
UNIRM_111,UNIRM_236,Undirected,e3980,,0.08
UNIRM_111,UNIRM_261,Undirected,e3981,,0.1429
UNIRM_111,UNIRM_338,Undirected,e3982,,0.0588
UNIRM_112,UNIRM_113,Undirected,e4028,,0.1333
UNIRM_112,UNIRM_114,Undirected,e4029,,0.1538
UNIRM_112,UNIRM_115,Undirected,e4030,,0.1429
UNIRM_112,UNIRM_117,Undirected,e4031,,0.2667
UNIRM_112,UNIRM_119,Undirected,e4032,,0.1176
UNIRM_112,UNIRM_121,Undirected,e4033,,0.08
UNIRM_112,UNIRM_122,Undirected,e4034,,0.1333
UNIRM_112,UNIRM_123,Undirected,e4035,,0.1111
UNIRM_112,UNIRM_126,Undirected,e4036,,0.2778
UNIRM_112,UNIRM_133,Undirected,e4037,,0.2105
UNIRM_112,UNIRM_134,Undirected,e4038,,0.1429
UNIRM_112,UNIRM_139,Undirected,e4039,,0.2857
UNIRM_112,UNIRM_142,Undirected,e4040,,0.1429
