Date,ID
20220723,SW_097
20220723,SW_097
20220723,SW_097
20220723,SW_098
20220723,SW_098
20220723,SW_098
20220723,SW_098
20220723,SW_098
20220723,SW_098
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220723,SW_099
20220801,SW_060
20220801,SW_060
20220801,SW_060
20220801,SW_060
20220801,SW_060
20220801,SW_076
20220801,SW_060
20220801,SW_060
20220801,SW_060
20220801,SW_060
20220801,SW_076
20220801,SW_076
20220801,SW_060
20220801,SW_100
20220801,SW_100
20220801,SW_100
20220801,SW_060
20220801,SW_060
20220801,SW_100
20220801,SW_076
20220801,SW_076
20220801,SW_060
20220801,SW_060
20220801,SW_076
20220801,SW_076
20220801,SW_076
20220801,SW_100
20220803,SW_060
20220803,SW_060
20220803,SW_060
20220803,SW_060
20220803,SW_029
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_104
20220803,SW_073
20220803,SW_073
20220803,SW_113
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_049
20220803,SW_102
20220803,SW_068
20220803,SW_068
20220803,SW_092
20220803,SW_031
20220803,SW_032
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_113
20220803,SW_060
20220803,SW_011
20220803,SW_019
20220803,SW_019
20220803,SW_060
20220803,SW_060
20220803,SW_101
20220803,SW_101
20220803,SW_101
20220803,SW_101
20220803,SW_101
20220803,SW_052
20220803,SW_068
20220803,SW_102
20220803,SW_052
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220803,SW_102
20220804,SW_102
20220804,SW_018
20220804,SW_102
20220809,SW_068
20220809,SW_068
20220809,SW_068
20220809,SW_068
20220811,SW_067
20220811,SW_067
20220811,SW_068
20220811,SW_068
20220811,SW_106
20220811,SW_068
20220811,SW_066
20220811,SW_066
20220811,SW_066
20220811,SW_068
20220811,SW_068
20220811,SW_052
20220811,SW_110
20220811,SW_110
20220811,SW_110
20220811,SW_110
20220811,SW_020
20220811,SW_042
20220811,SW_042
20220811,SW_045
20220811,SW_045
20220825,SW_060
20220825,SW_060
20220825,SW_060
20220825,SW_060
20220825,SW_060
20220825,SW_060
20220825,SW_052
20220825,SW_052
20220825,SW_052
20220825,SW_109
20220825,SW_109
20220825,SW_109
20220825,SW_109
20220829,SW_103
20220829,SW_103
20220829,SW_017
20220905,SW_035
20220905,SW_056
20220905,SW_056
20220905,SW_056
20220906,SW_016
20220906,SW_103
20220906,SW_103
20220906,SW_103
20220906,SW_103
20220906,SW_103
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_043
20220913,SW_045
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_105
20220913,SW_105
20220913,SW_104
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_104
20220913,SW_105
20220913,SW_105
20220913,SW_105
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_105
20220913,SW_104
20220913,SW_104
20220913,SW_106
20220913,SW_106
20220913,SW_106
20220913,SW_106
20220913,SW_063
20221018,SW_106
20221018,SW_025
20221018,SW_107
20221018,SW_107
20221018,SW_107
20221018,SW_107
20221018,SW_107
20221018,SW_107
20221018,SW_107
20221018,SW_029
20221018,SW_097
20221018,SW_097
20221020,SW_104
20221020,SW_104
20221020,SW_104
20221020,SW_104
20221020,SW_104
20221020,SW_104
20221020,SW_104
20221020,SW_041
20221030,SW_045
20221030,SW_045
20221030,SW_045
20221030,SW_045
20221030,SW_045
20221030,SW_045
20221030,SW_045
20221030,SW_020
20221030,SW_020
20221030,SW_020
20221031,SW_003
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
20221031,SW_108
